time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z
5.68,0,0,0,7.83014,-2.09683,4.73105,8.88682,-38.36532,-16.16338,3.93556,-78.30597,-27.71006,-7.98412,-1.07833,-4.81472,-7.49843,-40.97286,7.88519,-2.23606,-82.49246,9.1209
5.688,0,0,0,7.84139,-2.11533,4.70411,8.62632,-38.51987,-15.96447,3.89441,-77.92572,-29.30183,-8.0028,-1.05946,-4.78781,-7.77915,-40.90727,8.06513,-2.51678,-82.42688,9.30085
5.696,0,0,0,7.85356,-2.13588,4.67442,8.30351,-38.70944,-15.70374,3.74828,-77.51582,-30.75072,-8.02328,-1.03848,-4.75805,-8.03791,-40.83565,8.25278,-2.77555,-82.35525,9.4885
5.704,0,0,0,7.86629,-2.1598,4.6419,7.95554,-38.92127,-15.40014,3.52506,-77.10661,-31.99373,-8.04512,-1.01404,-4.72636,-8.31541,-40.775,8.39195,-3.05304,-82.2946,9.62767
5.712,0,0,0,7.87909,-2.18585,4.60789,7.64316,-39.16308,-15.03203,3.31163,-76.74694,-32.97047,-8.06784,-0.98739,-4.69313,-8.58549,-40.71328,8.52361,-3.2668,-82.17766,10.87183
5.72,0,0,0,7.89107,-2.21299,4.5743,7.37694,-39.40202,-14.65612,3.11076,-76.43075,-33.72886,-8.09066,-0.95959,-4.65951,-8.85082,-40.65152,8.64726,-3.50165,-82.0869,11.4027
5.728,0,0,0,7.90329,-2.23897,4.54045,7.16854,-39.64667,-14.25373,2.90899,-76.18072,-34.25912,-8.11339,-0.93295,-4.62527,-9.10216,-40.5875,8.77757,-3.53173,-81.79377,13.68781
5.736,0,0,0,7.91454,-2.2652,4.50771,6.9949,-39.87785,-13.86454,2.66646,-75.97759,-34.62918,-8.13563,-0.906,-4.59143,-9.34125,-40.51998,8.91323,-3.73826,-81.66606,14.2708
5.744,0,0,0,7.92628,-2.28701,4.47596,6.82549,-40.07523,-13.52226,2.39537,-75.81926,-34.87255,-8.15705,-0.88354,-4.55769,-9.57754,-40.46035,9.03479,-3.94823,-81.53985,14.85563
5.752,0,0,0,7.9371,-2.3061,4.4469,6.67657,-40.21534,-13.28436,2.17244,-75.73936,-34.98352,-8.17685,-0.86388,-4.52587,-9.82254,-40.40381,9.14826,-4.1806,-81.41251,15.43735
5.76,0,0,0,7.94699,-2.31974,4.42206,6.52931,-40.30035,-13.14383,1.98464,-75.75623,-34.94574,-8.1937,-0.84976,-4.49799,-10.03753,-40.34887,9.26854,-4.38779,-81.27965,16.03969
5.768,0,0,0,7.95568,-2.32894,4.40156,6.3621,-40.30292,-13.16357,1.77301,-75.82051,-34.85546,-8.20735,-0.84024,-4.47482,-10.22466,-40.30445,9.36728,-4.56745,-81.14822,16.63908
5.776,0,0,0,7.96351,-2.33423,4.38458,6.20913,-40.27816,-13.23011,1.55465,-75.91858,-34.70552,-8.21833,-0.83475,-4.45565,-10.37207,-40.26609,9.45937,-4.69087,-81.0087,17.26071
5.784,0,0,0,7.97315,-2.33712,4.36548,6.1008,-40.22204,-13.3637,1.33122,-75.99064,-34.59942,-8.22902,-0.83177,-4.43643,-10.488,-40.23584,9.53904,-4.78336,-80.86392,17.9004
5.792,0,0,0,7.98621,-2.33679,4.34171,6.08463,-40.18065,-13.47185,1.18936,-76.10114,-34.42063,-8.24031,-0.8322,-4.41536,-10.55299,-40.19699,9.66163,-4.84835,-80.82508,18.023
5.8,0,0,0,8.00081,-2.33492,4.31577,6.06901,-40.11152,-13.63675,1.03975,-76.22999,-34.21003,-8.25114,-0.83423,-4.39468,-10.60622,-40.16506,9.76993,-4.90158,-80.79315,18.1313
5.808,0,0,0,8.01626,-2.33496,4.28698,5.9807,-40.05701,-13.76849,0.80059,-76.39414,-33.91486,-8.26106,-0.83435,-4.37599,-10.65802,-40.13311,9.87039,-4.92964,-80.63238,18.81978
5.816,0,0,0,8.02984,-2.33736,4.26016,5.8305,-40.0279,-13.84185,0.50014,-76.58735,-33.54187,-8.26803,-0.83204,-4.36326,-10.71202,-40.10695,9.94075,-4.96795,-80.46464,19.49897
5.824,0,0,0,8.03756,-2.34153,4.24327,5.62519,-40.05442,-13.78491,0.15064,-76.8089,-33.07829,-8.26974,-0.8278,-4.36083,-10.79158,-40.10666,9.91882,-5.01578,-79.9528,21.40893
5.832,0,0,0,8.04261,-2.34957,4.22925,5.34712,-40.15567,-13.56203,-0.27767,-77.04463,-32.55318,-8.2693,-0.81952,-4.36321,-10.86388,-40.10949,9.87276,-5.09122,-79.75465,22.03971
5.84,0,0,0,8.05042,-2.35916,4.20901,4.97789,-40.33174,-13.16165,-0.77194,-77.32863,-31.90374,-8.27064,-0.80948,-4.36256,-10.91587,-40.11808,9.81254,-5.14558,-79.54332,22.67533
5.848,0,0,0,8.06033,-2.36825,4.18485,4.56451,-40.57797,-12.57502,-1.31245,-77.72683,-30.97393,-8.27315,-0.79982,-4.35958,-10.93063,-40.1383,9.73007,-5.1604,-79.3214,23.31263
5.856,0,0,0,8.07281,-2.36862,4.16051,4.17416,-40.88114,-11.7983,-1.83025,-78.2722,-29.65755,-8.27512,-0.79892,-4.356,-10.91802,-40.17253,9.63795,-5.14863,-79.08487,23.97813
5.864,0,0,0,8.08768,-2.35993,4.13653,3.90852,-41.19765,-10.9387,-2.24161,-78.87076,-28.14362,-8.27743,-0.80722,-4.35007,-10.86792,-40.24562,9.47018,-5.09969,-78.85271,24.61339
5.872,0,0,0,8.10567,-2.34177,4.11156,3.85449,-41.51854,-10.03782,-2.46546,-79.4483,-26.60552,-8.28046,-0.82512,-4.34094,-10.78011,-40.3566,9.22779,-4.9915,-78.61628,25.2211
5.88,0,0,0,8.12798,-2.31269,4.08386,4.00681,-41.77988,-9.27481,-2.55563,-79.89406,-25.31665,-8.28543,-0.85419,-4.32581,-10.64488,-40.50301,8.92186,-4.80949,-78.36384,25.82164
5.888,0,0,0,8.15062,-2.27227,4.06139,4.31973,-41.95154,-8.74394,-2.5867,-80.1685,-24.39202,-8.29035,-0.89507,-4.30808,-10.42767,-40.67699,8.57322,-4.43872,-78.04886,26.47777
5.896,0,0,0,8.16846,-2.22017,4.05434,4.58412,-41.96636,-8.61411,-2.64671,-80.22396,-24.01438,-8.29221,-0.94845,-4.29305,-10.11383,-40.86929,8.20115,-3.78589,-77.61305,27.2524
5.904,0,0,0,8.18012,-2.16267,4.0619,4.54498,-41.89946,-8.62156,-2.96213,-80.16738,-23.86317,-8.29024,-1.00769,-4.28334,-9.72743,-41.08187,7.76205,-3.11017,-77.18399,27.91016
5.912,0,0,0,8.18534,-2.11443,4.07675,4.21526,-41.78085,-8.726,-3.45971,-80.07298,-23.82252,-8.28444,-1.05736,-4.2826,-9.29406,-41.31047,7.19626,-2.53673,-76.86953,28.24356
5.92,0,0,0,8.1866,-2.07828,4.0928,3.68715,-41.61231,-8.94223,-4.09583,-79.98347,-23.78058,-8.27671,-1.09443,-4.28822,-8.8206,-41.54066,6.52399,-1.89395,-76.54801,28.42384
5.928,0,0,0,8.18641,-2.04832,4.10825,3.17272,-41.43685,-9.1772,-4.7122,-79.96553,-23.54612,-8.2691,-1.12512,-4.29496,-8.34588,-41.78316,5.7058,-1.27671,-76.26189,28.38488
5.936,0,0,0,8.18722,-2.01725,4.12199,2.84861,-41.31201,-9.31371,-5.27856,-80.10398,-22.81295,-8.26271,-1.15692,-4.29881,-7.84649,-42.02821,4.78201,-0.72588,-76.00184,28.19539
5.944,0,0,0,8.19185,-1.98497,4.12846,2.65648,-41.15872,-9.57824,-5.70883,-80.23359,-22.07918,-8.25952,-1.18989,-4.29594,-7.30867,-42.25707,3.80838,-0.2293,-75.74242,27.92706
5.952,0,0,0,8.20233,-1.95062,4.12401,2.55786,-41.09355,-9.62617,-5.9855,-80.40504,-21.23282,-8.26058,-1.22481,-4.28407,-7.30973,-42.29199,3.82024,-0.32077,-75.32739,28.57734
5.96,0,0,0,8.2166,-1.91466,4.11243,2.51631,-41.07098,-9.57648,-6.1604,-80.60754,-20.28496,-8.26456,-1.26128,-4.26578,-7.31371,-42.32846,3.83853,-0.39668,-74.94804,29.16073
5.968,0,0,0,8.23418,-1.87946,4.09347,2.46135,-41.08602,-9.42011,-6.31968,-80.81172,-19.31249,-8.27101,-1.29683,-4.24255,-6.71819,-42.52533,2.89163,0.22217,-74.77479,28.67728
5.976,0,0,0,8.25309,-1.84657,4.07027,2.41624,-41.11542,-9.23332,-6.45765,-80.99126,-18.41309,-8.27884,-1.32994,-4.21697,-6.02573,-42.6702,2.02833,0.98256,-74.58025,28.21476
5.984,0,0,0,8.27447,-1.81611,4.04048,2.4227,-41.16187,-9.0272,-6.5048,-81.16677,-17.57147,-8.28849,-1.36044,-4.18818,-3.776,-42.76687,0.08289,3.37559,-74.33466,26.64275
5.992,0,0,0,8.29705,-1.79169,4.00491,2.35521,-41.39946,-8.2023,-6.6208,-81.50712,-16.19628,-8.29992,-1.38464,-4.15749,-3.04183,-42.75319,-0.40354,4.3048,-73.96454,26.52183
6,0,0,0,8.32324,-1.7694,3.96024,2.19782,-41.39902,-8.08423,-6.84178,-81.58292,-15.60997,-8.31453,-1.40653,-4.12077,-2.302,-42.71781,-0.9075,5.22518,-73.66244,26.27462
6.008,0,0,0,8.34964,-1.74824,3.91381,2.00298,-41.44676,-7.78423,-7.09463,-81.69559,-14.88086,-8.32933,-1.42717,-4.08362,-1.57659,-42.66488,-1.44762,6.18662,-73.28461,26.0344
6.016,0,0,0,8.37506,-1.72736,3.86848,1.80629,-41.44784,-7.63069,-7.36549,-81.75372,-14.29493,-8.34278,-1.44735,-4.04892,-0.86583,-42.59406,-2.01411,7.0717,-72.96175,25.69682
6.024,0,0,0,8.39634,-1.70849,3.83054,1.65738,-41.42683,-7.57722,-7.62195,-81.77971,-13.79301,-8.35312,-1.46551,-4.02099,-0.15891,-42.5015,-2.60716,7.89198,-72.71126,25.24335
6.032,0,0,0,8.41243,-1.69485,3.80121,1.54103,-41.39409,-7.59402,-7.83495,-81.796,-13.32751,-8.35993,-1.47837,-4.00207,0.74672,-42.34093,-3.35606,8.85113,-72.51851,24.51381
6.04,0,0,0,8.42191,-1.689,3.78278,1.39513,-41.36619,-7.59447,-8.05396,-81.8149,-12.8588,-8.36285,-1.48342,-3.99409,1.48422,-42.17902,-3.97708,9.60641,-72.43642,23.80091
6.048,0,0,0,8.42549,-1.68966,3.77448,1.25799,-41.36267,-7.52933,-8.23547,-81.85682,-12.34541,-8.36278,-1.48208,-3.99475,2.17978,-41.99865,-4.59384,10.30155,-72.41847,23.00631
6.056,0,0,0,8.42434,-1.69464,3.77482,1.14112,-41.38225,-7.40307,-8.38899,-81.91575,-11.79735,-8.36087,-1.47669,-4.00072,2.84679,-41.80203,-5.16351,10.94397,-72.45063,22.18967
6.064,0,0,0,8.42011,-1.70242,3.78075,1.03216,-41.4199,-7.22092,-8.52505,-81.98747,-11.22456,-8.35788,-1.4687,-4.00991,3.49988,-41.59048,-5.66318,11.54899,-72.52113,21.38498
6.072,0,0,0,8.41466,-1.71409,3.78759,0.91993,-41.47156,-6.99521,-8.66132,-82.06775,-10.63474,-8.35546,-1.45691,-4.01924,4.1455,-41.36318,-6.0959,12.07492,-72.68584,20.53326
6.08,0,0,0,8.4086,-1.72809,3.7947,0.81788,-41.52141,-6.78686,-8.76741,-82.14639,-10.07777,-8.35352,-1.44283,-4.02834,4.78814,-41.1211,-6.48365,12.59254,-72.90353,19.63274
6.088,0,0,0,8.40234,-1.74342,3.80155,0.7091,-41.56767,-6.58787,-8.86509,-82.22279,-9.51923,-8.35235,-1.42752,-4.03623,5.41623,-40.86922,-6.84257,13.07829,-73.17417,18.66781
6.096,0,0,0,8.39653,-1.75747,3.80789,0.58487,-41.59825,-6.42867,-8.96589,-82.28393,-8.98892,-8.35165,-1.41354,-4.04259,6.04315,-40.60648,-7.17314,13.54795,-73.48262,17.64488
6.104,0,0,0,8.39126,-1.77049,3.8135,0.45121,-41.62576,-6.26669,-9.09146,-82.33518,-8.45226,-8.3516,-1.40067,-4.04715,6.65584,-40.33954,-7.45863,13.99067,-73.83014,16.57628
6.112,0,0,0,8.38569,-1.78214,3.82031,0.30073,-41.64408,-6.11728,-9.24533,-82.37149,-7.91956,-8.35064,-1.38914,-4.0531,7.23606,-40.07724,-7.71134,14.39215,-74.19602,15.47908
6.12,0,0,0,8.38015,-1.79252,3.8276,0.15979,-41.65872,-5.98102,-9.41411,-82.39487,-7.39649,-8.34903,-1.37882,-4.05994,7.77518,-39.82397,-7.94291,14.74734,-74.58574,14.3305
6.128,0,0,0,8.37452,-1.80207,3.83543,0.05848,-41.6853,-5.8221,-9.54523,-82.42611,-6.8478,-8.3466,-1.36928,-4.06816,8.25353,-39.58886,-8.16654,15.04119,-75.00794,13.10581
6.136,0,0,0,8.36735,-1.81291,3.84595,-0.04368,-41.71676,-5.6427,-9.67868,-82.45797,-6.28893,-8.34252,-1.35836,-4.08017,8.65837,-39.38059,-8.36694,15.2362,-75.4718,11.81359
6.144,0,0,0,8.35952,-1.82359,3.85792,-0.12834,-41.74685,-5.47945,-9.76335,-82.48806,-6.12567,-8.33725,-1.34752,-4.09452,9.02733,-39.18936,-8.51758,15.37738,-75.95291,10.48807
6.152,0,0,0,8.34995,-1.83675,3.87239,-0.22131,-41.78259,-5.2906,-9.85631,-82.5238,-5.93683,-8.3308,-1.33416,-4.11197,9.37167,-39.01028,-8.60967,15.47884,-76.43377,9.1465
6.16,0,0,0,8.33979,-1.8498,3.88802,-0.32529,-41.80901,-5.12724,-9.9767,-82.55042,-5.41762,-8.32367,-1.32089,-4.13067,9.67562,-38.85002,-8.67892,15.54334,-76.9102,7.75549
6.168,0,0,0,8.32881,-1.86339,3.90505,-0.43586,-41.83966,-4.93664,-10.10156,-82.57872,-4.90915,-8.31622,-1.30713,-4.14998,9.92307,-38.71449,-8.74503,15.57416,-77.38004,6.29282
6.176,0,0,0,8.31823,-1.8742,3.92237,-0.55185,-41.8667,-4.73894,-10.24737,-82.59113,-3.95527,-8.30832,-1.2962,-4.16921,10.14233,-38.59587,-8.79578,15.61015,-77.83058,4.76286
6.184,0,0,0,8.30636,-1.88444,3.94258,-0.66569,-41.89882,-4.51015,-10.37045,-82.6167,-3.52575,-8.29899,-1.28584,-4.19092,10.31409,-38.49707,-8.87864,15.60537,-78.25656,3.13311
6.192,0,0,0,8.29445,-1.89086,3.96451,-0.76121,-41.93317,-4.26381,-10.46874,-82.64527,-3.08672,-8.28823,-1.27932,-4.21416,10.48778,-38.40421,-8.93652,15.6032,-78.63389,1.4799
6.2,0,0,0,8.28119,-1.89742,3.98901,-0.86029,-41.97095,-3.98862,-10.56551,-82.67763,-2.62068,-8.27616,-1.27268,-4.23982,10.66719,-38.31526,-8.94022,15.59559,-78.95797,-0.16653
6.208,0,0,0,8.26819,-1.90214,4.01366,-0.96723,-42.0062,-3.69795,-10.65676,-82.70992,-2.1435,-8.26313,-1.26779,-4.26662,10.84097,-38.23647,-8.89767,15.63144,-79.14598,-1.37703
6.216,0,0,0,8.25472,-1.90516,4.03987,-1.0715,-42.04013,-3.39669,-10.73678,-82.74178,-1.64888,-8.24905,-1.26461,-4.2947,10.98713,-38.17811,-8.81798,15.57406,-79.38734,-2.99938
6.224,0,0,0,8.2412,-1.90595,4.06701,-1.17917,-42.07356,-3.06857,-10.81078,-82.77035,-1.04362,-8.23381,-1.26363,-4.32415,11.09152,-38.14693,-8.71177,15.44111,-79.58821,-4.61326
6.232,0,0,0,8.22693,-1.9074,4.09512,-1.29245,-42.10497,-2.73374,-10.89625,-82.79584,-0.47156,-8.21768,-1.26193,-4.35522,11.15148,-38.14188,-8.57449,15.20423,-79.7492,-6.22859
6.24,0,0,0,8.21323,-1.90706,4.12269,-1.40202,-42.13051,-2.41321,-10.97233,-82.81521,0.0891,-8.20055,-1.26188,-4.38739,11.18351,-38.15829,-8.38864,14.88566,-79.86066,-7.8378
6.248,0,0,0,8.19988,-1.90492,4.15018,-1.50513,-42.15772,-2.06447,-11.05521,-82.83157,0.67985,-8.18283,-1.26358,-4.41985,11.1837,-38.19846,-8.14126,14.49378,-79.9178,-9.42086
6.256,0,0,0,8.19987,-1.90491,4.15018,-1.59848,-42.18381,-1.74044,-11.13696,-82.84319,1.24778,-8.18284,-1.26357,-4.41986,11.13311,-38.25467,-7.83309,14.02467,-79.91063,-10.918
6.264,0,0,0,8.19987,-1.90491,4.15018,-1.69886,-42.20635,-1.40913,-11.24451,-82.84518,1.82555,-8.18284,-1.26358,-4.41985,11.03801,-38.33228,-7.5129,13.48015,-79.85084,-12.34423
6.272,0,0,0,8.19987,-1.90492,4.15017,-1.80771,-42.2215,-1.09566,-11.36655,-82.83686,2.38545,-8.18284,-1.26358,-4.41986,10.90776,-38.42701,-7.16309,12.89046,-79.74035,-13.67261
6.28,0,0,0,8.19988,-1.90492,4.15018,-1.92684,-42.23326,-0.76621,-11.51558,-82.8208,2.94931,-8.18283,-1.26358,-4.41986,10.73702,-38.54071,-6.77607,12.26047,-79.59116,-14.87772
6.288,0,0,0,8.19988,-1.90492,4.15017,-2.0374,-42.2421,-0.4549,-11.66004,-82.8,3.48957,-8.18284,-1.26358,-4.41986,10.51522,-38.67422,-6.40068,11.58936,-79.42038,-15.97634
6.296,0,0,0,8.19987,-1.90492,4.15018,-2.14498,-42.25103,-0.1244,-11.81076,-82.77639,4.04268,-8.18284,-1.26358,-4.41986,10.21955,-38.83595,-6.08292,10.89165,-79.24895,-17.01153
6.304,0,0,0,8.18673,-1.90016,4.17821,-2.15812,-42.24627,-0.09637,-11.85793,-82.74056,4.2881,-8.1641,-1.26786,-4.45317,9.91031,-39.01009,-5.84481,10.23167,-79.06809,-18.02471
6.312,0,0,0,8.17365,-1.89255,4.20717,-2.17119,-42.23867,-0.06741,-11.90593,-82.70247,4.51651,-8.14468,-1.27501,-4.48654,9.56692,-39.19617,-5.6622,9.58075,-78.89537,-18.96897
6.32,0,0,0,8.10157,-1.77839,4.39233,-2.24328,-42.1245,0.11775,-11.99878,-82.55869,4.91395,-8.00305,-1.38481,-4.70363,9.33313,-39.48306,-5.74154,9.11409,-78.83721,-20.03488
6.328,0,0,0,8.09591,-1.75432,4.4124,-2.24894,-42.10043,0.13781,-12.0095,-82.50658,5.15495,-7.98449,-1.40801,-4.72821,8.97293,-39.67775,-5.71294,8.53044,-78.69639,-20.89342
6.336,0,0,0,8.09186,-1.72784,4.43022,-2.35436,-42.08148,0.48593,-12.10071,-82.46078,5.74113,-7.96699,-1.43357,-4.75,8.68165,-39.84083,-5.64577,8.08192,-78.55925,-21.57125
6.344,0,0,0,8.08704,-1.70178,4.44908,-2.45759,-42.06234,0.85279,-12.18582,-82.41152,6.36662,-7.94991,-1.45891,-4.77086,8.50959,-39.95182,-5.46209,7.84465,-78.43416,-21.94736
6.352,0,0,0,8.08302,-1.67459,4.46668,-2.87245,-42.0436,2.61786,-12.57822,-82.35827,8.4163,-7.93432,-1.48559,-4.78854,8.45098,-40.01422,-5.19287,7.79205,-78.32616,-22.07061
6.36,0,0,0,8.07852,-1.64861,4.48443,-2.9475,-42.01121,2.9403,-12.62568,-82.28665,9.04925,-7.92067,-1.51144,-4.80303,8.43544,-40.05444,-4.91233,7.82496,-78.25588,-22.0405
6.368,0,0,0,8.07474,-1.62291,4.50058,-3.02889,-41.97385,3.23245,-12.67484,-82.20303,9.68734,-7.90947,-1.53735,-4.81326,8.43986,-40.08308,-4.66226,7.90001,-78.23561,-21.90146
6.376,0,0,0,8.07022,-1.59901,4.51723,-3.11335,-41.93517,3.50792,-12.72738,-82.11077,10.33349,-7.90013,-1.5619,-4.82069,8.41433,-40.12139,-4.50238,7.96295,-78.29196,-21.70415
6.384,0,0,0,8.06534,-1.57823,4.53322,-3.19493,-41.89839,3.76632,-12.77463,-82.01149,10.99579,-7.89389,-1.58381,-4.82376,8.36635,-40.165,-4.38332,8.04215,-78.39732,-21.45029
6.392,0,0,0,8.06016,-1.56169,4.54815,-3.27225,-41.8652,3.99998,-12.82335,-81.90374,11.66735,-7.89002,-1.60174,-4.82417,8.30742,-40.20765,-4.25476,8.12388,-78.53583,-21.10746
6.4,0,0,0,8.05505,-1.54853,4.56166,-3.32871,-41.83981,4.216,-12.8501,-81.7916,12.35812,-7.88788,-1.61633,-4.8228,8.23546,-40.25107,-4.12174,8.21474,-78.70945,-20.67618
6.408,0,0,0,8.0514,-1.54095,4.57066,-3.37448,-41.82145,4.40452,-12.8707,-81.67279,13.05259,-7.88849,-1.62516,-4.81885,8.12042,-40.30545,-4.01427,8.26839,-78.91498,-20.21238
6.416,0,0,0,8.05066,-1.53959,4.57244,-3.41577,-41.8089,4.56562,-12.89174,-81.54555,13.74722,-7.89148,-1.62728,-4.81321,8.01037,-40.34833,-3.85999,8.15832,-78.95786,-20.05812
6.424,0,0,0,8.05307,-1.54336,4.56692,-3.4433,-41.80393,4.69696,-12.90299,-81.40985,14.44284,-7.89611,-1.62368,-4.80685,7.90317,-40.38031,-3.62215,8.05113,-78.98984,-19.82027
6.432,0,0,0,8.05307,-1.54336,4.56692,-3.45742,-41.79945,4.79662,-12.89792,-81.25754,15.14229,-7.89611,-1.62368,-4.80685,7.78714,-40.41551,-3.28152,7.93511,-79.02505,-19.47964
6.44,0,0,0,8.05307,-1.54337,4.56691,-3.45539,-41.79962,4.86124,-12.88173,-81.09041,15.83732,-7.8961,-1.62369,-4.80685,7.58096,-40.48006,-2.87305,7.72893,-79.0896,-19.07116
6.448,0,0,0,8.05862,-1.54825,4.55545,-3.42774,-41.81056,4.88214,-12.83197,-80.91271,16.53031,-7.90221,-1.61859,-4.79852,7.23619,-40.58415,-2.42971,7.5638,-79.33885,-18.27467
6.456,0,0,0,8.06731,-1.55139,4.53897,-3.37725,-41.8257,4.85418,-12.74876,-80.71571,17.21697,-7.91042,-1.6151,-4.78616,6.77903,-40.72437,-1.9965,7.27639,-79.59394,-17.55304
6.464,0,0,0,8.09991,-1.55667,4.47872,-3.25837,-41.85583,4.73189,-12.6013,-80.49839,17.86806,-7.95044,-1.61056,-4.72093,6.25044,-40.87477,-1.59775,7.43497,-80.11116,-16.16482
6.472,0,0,0,8.10314,-1.5689,4.46858,-3.1318,-41.90324,4.5893,-12.48231,-80.23839,18.59219,-7.96129,-1.599,-4.70655,5.77782,-41.0111,-1.38698,7.16539,-80.39657,-15.52757
6.48,0,0,0,8.09934,-1.58666,4.46921,-2.96142,-41.96916,4.37034,-12.33647,-79.93732,19.32443,-7.96788,-1.58214,-4.70109,5.37797,-41.1284,-1.37268,6.96384,-80.64933,-15.1087
6.488,0,0,0,8.09039,-1.61332,4.47587,-2.72087,-42.06147,4.0745,-12.08338,-79.62497,20.02515,-7.97242,-1.55643,-4.70198,5.04819,-41.2258,-1.5552,6.81716,-80.85492,-14.95297
6.496,0,0,0,8.07949,-1.64607,4.48363,-2.40925,-42.1733,3.69171,-11.70678,-79.29854,20.67316,-7.97835,-1.52479,-4.70228,5.04225,-41.19416,-1.5555,6.98075,-80.9066,-14.68034
6.504,0,0,0,8.06886,-1.67887,4.49059,-2.02897,-42.29307,3.21887,-11.25605,-78.96431,21.19603,-7.98662,-1.49327,-4.69837,5.03398,-41.16264,-1.55159,7.11454,-80.9475,-14.43309
6.512,0,0,0,8.06008,-1.7056,4.49628,-1.55665,-42.4145,2.65206,-10.72998,-78.63919,21.53905,-7.99586,-1.4678,-4.69068,4.79947,-41.22267,-1.70289,6.97963,-81.08689,-14.31986
6.52,0,0,0,8.05309,-1.73115,4.49904,-0.96383,-42.54329,2.01693,-10.20756,-78.30045,21.74193,-8.00476,-1.44315,-4.68313,4.6796,-41.23155,-1.66876,6.94224,-81.1854,-13.98411
6.528,0,0,0,8.04608,-1.75497,4.50237,-0.30502,-42.65844,1.2989,-9.63807,-77.92978,21.83968,-8.01159,-1.41996,-4.67853,4.49774,-41.22753,-1.21857,6.76038,-81.18138,-13.5339
6.536,0,0,0,8.03706,-1.77545,4.51043,0.31516,-42.73314,0.51835,-9.08324,-77.52652,21.83004,-8.01553,-1.40007,-4.67779,4.35417,-41.24076,-1.09906,6.61681,-81.1946,-13.4144
6.544,0,0,0,8.02574,-1.79204,4.52401,0.87802,-42.76253,-0.31605,-8.53645,-77.10158,21.71335,-8.01623,-1.38404,-4.68136,4.17179,-41.27124,-0.99889,6.50084,-81.32531,-12.97154
6.552,0,0,0,8.01147,-1.81104,4.5417,1.37509,-42.75228,-1.19159,-8.01814,-76.68305,21.47043,-8.01417,-1.36548,-4.69034,3.94826,-41.31179,-0.91015,6.35044,-81.47101,-12.51029
6.56,0,0,0,7.9953,-1.83058,4.56232,1.76646,-42.6924,-2.11675,-7.56932,-76.31043,21.02991,-8.01024,-1.3463,-4.70256,3.7044,-41.35549,-0.81297,6.42437,-81.81333,-11.24665
6.568,0,0,0,7.97722,-1.85308,4.58482,2.09278,-42.60483,-3.01549,-7.16545,-76.01694,20.45819,-8.00535,-1.32405,-4.7172,3.43102,-41.4024,-0.71318,6.27919,-81.94038,-10.7957
6.576,0,0,0,7.95855,-1.87803,4.60708,2.44177,-42.5005,-3.90627,-6.68695,-75.81713,19.75308,-7.99978,-1.2992,-4.73351,3.43659,-41.37755,-0.72949,6.40688,-81.98798,-10.47972
6.584,0,0,0,7.93945,-1.90669,4.62821,2.83115,-42.39414,-4.74029,-6.19996,-75.68359,18.99467,-7.9937,-1.27046,-4.75155,3.44267,-41.34881,-0.74753,6.51865,-82.02557,-10.18342
6.592,0,0,0,7.92139,-1.93645,4.64677,3.27752,-42.28728,-5.51897,-5.72554,-75.50887,18.32149,-7.9872,-1.24047,-4.77036,3.22042,-41.37817,-0.71442,6.388,-82.11545,-9.8543
6.6,0,0,0,7.90418,-1.96729,4.66308,3.70397,-42.18053,-6.21583,-5.37721,-75.23999,17.81959,-7.98015,-1.20926,-4.79016,2.9173,-41.42801,-0.69201,6.16554,-82.22404,-9.53677
6.608,0,0,0,7.88832,-1.99762,4.67703,4.09092,-42.04611,-6.93311,-5.1175,-74.86688,17.37941,-7.97267,-1.17847,-4.81022,2.16313,-41.55795,-0.35374,5.47854,-82.40716,-8.92384
6.616,0,0,0,7.87395,-2.0279,4.68819,4.46051,-41.91013,-7.59402,-4.80704,-74.5034,17.00045,-7.96489,-1.14761,-4.83054,1.95472,-41.54994,-0.103,5.32027,-82.44896,-8.41204
6.624,0,0,0,7.86255,-2.05591,4.69512,4.80959,-41.73127,-8.32954,-4.47881,-74.16254,16.47036,-7.95802,-1.11895,-4.84855,1.76369,-41.5304,0.2012,5.17821,-82.48163,-7.82593
6.632,0,0,0,7.8537,-2.07661,4.70083,5.13162,-41.53091,-9.04855,-4.10639,-73.9243,15.8196,-7.95199,-1.09771,-4.86327,1.5829,-41.51186,0.51064,5.05514,-82.51973,-7.19617
6.64,0,0,0,7.84704,-2.08634,4.70763,5.4302,-41.29325,-9.78629,-3.68879,-73.78105,15.0025,-7.94629,-1.08772,-4.87482,1.41307,-41.49924,0.81799,4.93489,-82.56749,-6.53676
6.648,0,0,0,7.84117,-2.08719,4.71702,5.72652,-41.06213,-10.43486,-3.27851,-73.78148,14.08963,-7.94064,-1.08685,-4.88422,1.22965,-41.50065,1.09306,4.78422,-82.62947,-5.8985
6.656,0,0,0,7.83682,-2.07935,4.72769,6.05307,-40.80882,-11.08191,-2.84902,-73.85048,13.04481,-7.9353,-1.09493,-4.8911,1.04599,-41.5101,1.35766,4.62518,-82.69731,-5.26805
